Id,Label,country,latitude,longitude
1238,Salamanca,Spain,40.952099,-5.50199
1242,San Sebastian,Spain,43.356499,-1.79061
1243,Santiago,Spain,42.896301,-8.41514
1246,Valencia,Spain,39.4893,-0.481625
1247,Valladolid,Spain,41.7061,-4.85194
1250,Vigo,Spain,42.2318,-8.62677
1251,Santander,Spain,43.427101,-3.82001
1252,Zaragoza,Spain,41.666199,-1.04155
1253,Sevilla,Spain,37.417999,-5.89311
1262,Agen,France,44.174702,0.590556
1264,Bordeaux,France,44.8283,-0.715556
1265,Bergerac,France,44.825298,0.518611
1268,Poitiers,France,46.5877,0.306666
1270,Limoges,France,45.862801,1.17944
1273,Toulouse,France,43.629101,1.36382
1274,Pau,France,43.380001,-0.418611
1276,Tarbes,France,43.178699,-0.006439
1277,Angouleme,France,45.729198,0.221456
1278,Brive,France,45.039722,1.485556
1279,Perigueux,France,45.198101,0.815556
1280,Biarritz-bayonne,France,43.468333,-1.531111
1285,Castres,France,43.556301,2.28918
1289,Rodez,France,44.407902,2.48267
1309,Dole,France,47.042686,5.435063
1313,Le Puy,France,45.0807,3.76289
1320,Metz,France,48.982101,6.25132
1321,Bastia,France,42.5527,9.48373
1322,Calvi,France,42.524444,8.793056
1323,Figari,France,41.500599,9.09778
1324,Ajaccio,France,41.923599,8.80292
1330,Clermont-Ferrand,France,45.786701,3.16917
1335,Lyon,France,45.725556,5.081111
1344,Aurillac,France,44.891399,2.42194
1350,St-Etienne,France,45.5406,4.29639
1352,Carcassonne,France,43.216,2.30632
1353,Marseille,France,43.439272,5.221424
1354,Nice,France,43.658401,7.21587
1356,Perpignan,France,42.740398,2.87067
1359,Montpellier,France,43.576199,3.96301
1360,Beziers,France,43.323502,3.3539
1361,Avignon,France,43.907299,4.90183
1367,Beauvais,France,49.454399,2.11278
1371,Le Havre,France,49.533901,0.088056
1374,Chalons,France,48.773333,4.206111
1376,Tours,France,47.432201,0.727606
1382,Paris,France,49.012798,2.55
1386,Paris,France,48.723333,2.379444
1399,Lille,France,50.563332,3.086886
1403,Brest,France,48.447899,-4.41854
1405,Dinard,France,48.5877,-2.07996
1408,Deauville,France,49.365299,0.154306
1409,Lorient,France,47.760601,-3.44
1412,Caen,France,49.173302,-0.45
1415,Rennes,France,48.0695,-1.73479
1416,Lannion,France,48.754398,-3.47166
1417,Quimper,France,47.974998,-4.16779
1418,Nantes,France,47.153198,-1.61073
1423,Mulhouse,France,47.59,7.529167
1425,Dijon,France,47.268902,5.09
1435,Strasbourg,France,48.5383,7.62823
1438,Hyeres,France,43.097301,6.14603
1439,Nimes,France,43.757401,4.41635
1441,St.-pierre,Saint Pierre and Miquelon,46.762901,-56.1731
1446,Alexandroupolis,Greece,40.8559,25.956301
1448,Nea Anghialos,Greece,39.219601,22.7943
1450,Chios,Greece,38.343201,26.1406
1451,Ioannina,Greece,39.6964,20.8225
1452,Heraklion,Greece,35.339699,25.1803
1453,Kastoria,Greece,40.446301,21.2822
1454,Kithira,Greece,36.2743,23.017
1455,Keffallinia,Greece,38.120098,20.5005
1456,Kalamata,Greece,37.068298,22.025499
1458,Kos,Greece,36.793301,27.0917
1459,Karpathos,Greece,35.421398,27.146
1460,Kerkyra/corfu,Greece,39.601898,19.911699
1461,Kasos,Greece,35.421398,26.91
1462,Kavala,Greece,40.9133,24.6192
1463,Kozani,Greece,40.286098,21.840799
1464,Leros,Greece,37.184898,26.800301
1465,Limnos,Greece,39.917099,25.2363
1468,Mykonos,Greece,37.435101,25.348101
1469,Mytilini,Greece,39.056702,26.598301
1470,Preveza,Greece,38.925499,20.765301
1472,Rhodos,Greece,36.405399,28.086201
1473,Patras,Greece,38.1511,21.4256
1474,Chania,Greece,35.5317,24.1497
1475,Skiathos,Greece,39.177101,23.5037
1476,Samos,Greece,37.689999,26.911699
1479,Thira,Greece,36.3992,25.4793
1480,Sitia,Greece,35.216099,26.101299
1482,Skiros,Greece,38.967602,24.4872
1486,Thessaloniki,Greece,40.519699,22.9709
1488,Zakynthos,Greece,37.7509,20.8843
1489,Budapest,Hungary,47.42976,19.261093
1490,Debrecen,Hungary,47.488899,21.615299
1501,Bari,Italy,41.138901,16.760599
1505,Pescara,Italy,42.431702,14.1811
1506,Brindisi,Italy,40.6576,17.947001
1508,Lamezia,Italy,38.905399,16.2423
1509,Catania,Italy,37.466801,15.0664
1510,Lampedusa,Italy,35.497898,12.6181
1511,Pantelleria,Italy,36.816502,11.9689
1512,Palermo,Italy,38.175999,13.091
1514,Reggio Calabria,Italy,38.071201,15.6516
1515,Trapani,Italy,37.9114,12.488
1517,Alghero,Italy,40.632099,8.29077
1519,Cagliari,Italy,39.251499,9.05428
1520,Olbia,Italy,40.898701,9.51763
1524,Milano,Italy,45.6306,8.72811
1525,Bergamo,Italy,45.673901,9.70417
1526,Torino,Italy,45.200802,7.64963
1528,Genoa,Italy,44.4133,8.8375
1529,Milan,Italy,45.445099,9.27674
1531,Parma,Italy,44.824501,10.2964
1534,Cuneo,Italy,44.547001,7.62322
1536,Bolzano,Italy,46.460201,11.3264
1538,Bologna,Italy,44.5354,11.2887
1539,Treviso,Italy,45.648399,12.1944
1545,Ronchi De Legionari,Italy,45.827499,13.4722
1546,Rimini,Italy,44.020302,12.6117
1550,Villafranca,Italy,45.395699,10.8885
1551,Venice,Italy,45.505299,12.3519
1553,Rome,Italy,41.7994,12.5949
1555,Rome,Italy,41.800278,12.238889
1558,Marina Di Campo,Italy,42.7603,10.2394
1561,Naples,Italy,40.886002,14.2908
1562,Pisa,Italy,43.683899,10.3927
1563,Florence,Italy,43.810001,11.2051
1567,Perugia,Italy,43.095901,12.5132
1569,Ljubljana,Slovenia,46.223701,14.4576
1579,Karlovy Vary,Czech Republic,50.202999,12.915
1582,Ostrava,Czech Republic,49.696301,18.111099
1584,Pardubice,Czech Republic,50.013401,15.7386
1587,Prague,Czech Republic,50.1008,14.26
1588,Brno,Czech Republic,49.151299,16.694401
1590,Tel-aviv,Israel,32.011398,34.8867
1594,Elat,Israel,29.5613,34.960098
1596,Haifa,Israel,32.809399,35.043098
1602,Ovda,Israel,29.9403,34.935799
1605,Tel-aviv,Israel,32.1147,34.7822
1606,Malta,Malta,35.857498,14.4775
1609,Graz,Austria,46.9911,15.4396
1610,Innsbruck,Austria,47.260201,11.344
1611,Linz,Austria,48.2332,14.1875
1612,Salzburg,Austria,47.793301,13.0043
1613,Vienna,Austria,48.110298,16.5697
1617,Santa Maria (island),Portugal,36.971401,-25.170601
1625,Flores,Portugal,39.455299,-31.131399
1626,Faro,Portugal,37.0144,-7.96591
1627,Graciosa Island,Portugal,39.092201,-28.0298
1628,Horta,Portugal,38.519901,-28.7159
1629,Lajes (terceira Island),Portugal,38.761799,-27.090799
1633,Ponta Delgada,Portugal,37.741199,-25.697901
1634,Pico,Portugal,38.554298,-28.441299
1636,Porto,Portugal,41.2481,-8.68139
1637,Porto Santo,Portugal,33.073399,-16.35
1638,Lisbon,Portugal,38.7813,-9.13592
1639,Sao Jorge Island,Portugal,38.665501,-28.1758
1645,Mostar,Bosnia and Herzegovina,43.282902,17.8459
1646,Sarajevo,Bosnia and Herzegovina,43.8246,18.331499
1647,Arad,Romania,46.176601,21.261999
1649,Baia Mare,Romania,47.658401,23.469999
1651,Constanta,Romania,44.362202,28.4883
1652,Cluj-napoca,Romania,46.785198,23.686199
1654,Craiova,Romania,44.3181,23.888599
1655,Iasi,Romania,47.178501,27.6206
1656,Oradea,Romania,47.025299,21.9025
1657,Bucharest,Romania,44.571111,26.085
1658,Sibiu,Romania,45.785599,24.091299
1659,Satu Mare,Romania,47.7033,22.8857
1662,Tirgu Mures,Romania,46.467701,24.4125
1663,Timisoara,Romania,45.809898,21.3379
1665,Geneva,Switzerland,46.238098,6.10895
1675,Lugano,Switzerland,46.004299,8.91058
1676,Bern,Switzerland,46.914101,7.49715
1678,Zurich,Switzerland,47.464699,8.54917
1679,Altenrhein,Switzerland,47.485001,9.56077
1682,Ankara,Turkey,40.128101,32.995098
1685,Adana,Turkey,36.982201,35.280399
1688,Antalya,Turkey,36.898701,30.800501
1689,Gaziantep,Turkey,36.947201,37.478699
1691,Konya,Turkey,37.979,32.561901
1692,Malatya,Turkey,38.353699,38.253899
1693,Merzifon,Turkey,40.829399,35.521999
1694,Sivas,Turkey,39.813801,36.9035
1696,Kayseri,Turkey,38.770401,35.495399
1699,Denizli,Turkey,37.785599,29.7013
1701,Istanbul,Turkey,40.976898,28.8146
1706,Izmir,Turkey,38.2924,27.157
1715,Dalaman,Turkey,36.7131,28.7925
1721,Elazig,Turkey,38.606899,39.291401
1722,Diyabakir,Turkey,37.893902,40.201
1723,Erzincan,Turkey,39.710201,39.527
1724,Erzurum,Turkey,39.956501,41.1702
1726,Trabzon,Turkey,40.995098,39.7897
1728,Van,Turkey,38.468201,43.332298
1729,Batman,Turkey,37.929001,41.1166
1735,Chisinau,Moldova,46.9277,28.931
1737,Skopje,Macedonia,41.961601,21.621401
1738,Gibraltar,Gibraltar,36.151199,-5.34966
1739,Belgrade,Serbia,44.818401,20.309099
1741,Podgorica,Montenegro,42.359402,19.2519
1742,Pristina,Serbia,42.5728,21.035801
1743,Tivat,Montenegro,42.404701,18.723301
1745,Bratislava,Slovakia,48.1702,17.2127
1746,Kosice,Slovakia,48.663101,21.2411
1754,Providenciales,Turks and Caicos Islands,21.7736,-72.2659
1755,South Caicos,Turks and Caicos Islands,21.515699,-71.528503
1759,La Romana,Dominican Republic,18.450701,-68.911797
1760,Punta Cana,Dominican Republic,18.5674,-68.363403
1761,Puerto Plata,Dominican Republic,19.7579,-70.57
1762,Santo Domingo,Dominican Republic,18.429701,-69.6689
1764,Santiago,Dominican Republic,19.406099,-70.604698
1767,Guatemala City,Guatemala,14.5833,-90.527496
1771,La Ceiba,Honduras,15.7425,-86.852997
1772,San Pedro Sula,Honduras,15.4526,-87.923599
1773,Guanaja,Honduras,16.4454,-85.906601
1774,Roatan,Honduras,16.316799,-86.523003
1776,Tegucigalpa,Honduras,14.0609,-87.217201
1779,Kingston,Jamaica,17.935699,-76.787498
1780,Montego Bay,Jamaica,18.5037,-77.913399
1783,Acapulco,Mexico,16.757099,-99.753998
1785,Aguascalientes,Mexico,21.705601,-102.318001
1786,Huatulco,Mexico,15.7753,-96.262604
1789,Ciudad Del Carmen,Mexico,18.6537,-91.799004
1792,Culiacan,Mexico,24.7645,-107.474998
1793,Chetumal,Mexico,18.5047,-88.326797
1794,Ciudad Obregon,Mexico,27.392599,-109.833
1795,Campeche,Mexico,19.816799,-90.500298
1796,Ciudad Juarez,Mexico,31.636101,-106.429001
1797,Chihuahua,Mexico,28.7029,-105.964996
1798,Ciudad Victoria,Mexico,23.7033,-98.956497
1800,Cozumel,Mexico,20.5224,-86.925598
1801,Durango,Mexico,24.124201,-104.528
1802,Tepic,Mexico,21.4195,-104.843002
1804,Guadalajara,Mexico,20.521799,-103.310997
1807,Hermosillo,Mexico,29.0959,-111.047997
1808,Colima,Mexico,19.277,-103.577002
1810,Saltillo,Mexico,25.5495,-100.929001
1813,Lazard Cardenas,Mexico,18.001699,-102.221001
1814,Los Mochis,Mexico,25.6852,-109.081001
1815,Del Bajio,Mexico,20.9935,-101.481003
1816,La Paz,Mexico,24.072701,-110.362
1817,Loreto,Mexico,25.989201,-111.348
1818,Matamoros,Mexico,25.769899,-97.525299
1819,Merida,Mexico,20.937,-89.6577
1820,Mexicali,Mexico,32.6306,-115.241997
1821,Morelia,Mexico,19.849899,-101.025002
1822,Minatitlan,Mexico,18.103399,-94.580704
1824,Mexico City,Mexico,19.4363,-99.072098
1825,Monterrey,Mexico,25.7785,-100.107002
1826,Mazatlan,Mexico,23.1614,-106.265999
1828,Nuevo Laredo,Mexico,27.443899,-99.570503
1829,Oaxaca,Mexico,16.999901,-96.726601
1830,Poza Rico,Mexico,20.602699,-97.4608
1831,Puebla,Mexico,19.1581,-98.371399
1834,Piedras Negras,Mexico,28.627399,-100.535004
1835,Uruapan,Mexico,19.3967,-102.039001
1836,Puerto Vallarta,Mexico,20.680099,-105.253998
1837,Puerto Escondido,Mexico,15.8769,-97.089103
1838,Queretaro,Mexico,20.6173,-100.185997
1839,Reynosa,Mexico,26.0089,-98.2285
1840,San Jose Del Cabo,Mexico,23.1518,-109.721001
1842,San Luis Potosi,Mexico,22.254299,-100.931
1845,Torreon,Mexico,25.5683,-103.411003
1846,Tuxtla Gutierrez,Mexico,16.563601,-93.022499
1847,Tijuana,Mexico,32.5411,-116.970001
1848,Tampico,Mexico,22.2964,-97.865898
1850,Toluca,Mexico,19.337099,-99.566002
1851,Tapachula,Mexico,14.7943,-92.370003
1852,Cancun,Mexico,21.036501,-86.877098
1853,Villahermosa,Mexico,17.997,-92.817398
1854,Vera Cruz,Mexico,19.145901,-96.187302
1855,Zacatecas,Mexico,22.8971,-102.686996
1856,Zihuatanejo,Mexico,17.601601,-101.460999
1858,Manzanillo,Mexico,19.1448,-104.558998
1863,Managua,Nicaragua,12.1415,-86.168198
1865,Bocas Del Toro,Panama,9.34085,-82.250801
1866,Changuinola,Panama,9.458962,-82.515062
1867,David,Panama,8.391,-82.434998
1869,Panama,Panama,8.97334,-79.555603
1871,Panama City,Panama,9.07136,-79.383499
1879,Golfito,Costa Rica,8.65401,-83.182198
1881,Liberia,Costa Rica,10.5933,-85.544403
1884,Nosara Beach,Costa Rica,9.97649,-85.653
1885,San Jose,Costa Rica,9.99386,-84.208801
1887,Palmar Sur,Costa Rica,8.95103,-83.468597
1889,Quepos,Costa Rica,9.44316,-84.129799
1892,San Salvador,El Salvador,13.4409,-89.055702
1895,Cap Haitien,Haiti,19.733,-72.194702
1897,Port-au-prince,Haiti,18.58,-72.292503
1901,Cunagua,Cuba,22.461,-78.3284
1903,Cayo Largo del Sur,Cuba,21.616501,-81.545998
1904,Camaguey,Cuba,21.4203,-77.847504
1905,Santiago De Cuba,Cuba,19.969801,-75.835403
1908,Guantanamo,Cuba,20.0853,-75.158302
1909,Havana,Cuba,22.989201,-82.409103
1910,Holguin,Cuba,20.785601,-76.315102
1918,Santa Clara,Cuba,22.492201,-79.943604
1923,Varadero,Cuba,23.034401,-81.435303
1925,Cayman Brac,Cayman Islands,19.687,-79.882797
1926,Georgetown,Cayman Islands,19.292801,-81.357697
1930,Marsh Harbor,Bahamas,26.5114,-77.083503
1932,Spring Point,Bahamas,22.441799,-73.970901
1934,Treasure Cay,Bahamas,26.7453,-77.391296
1937,Alice Town,Bahamas,25.6999,-79.264702
1941,Great Exuma,Bahamas,23.562599,-75.877998
1943,North Eleuthera,Bahamas,25.474899,-76.683502
1944,Governor's Harbor,Bahamas,25.2847,-76.331001
1946,Rock Sound,Bahamas,24.895079,-76.176882
1948,Freeport,Bahamas,26.558701,-78.695602
1949,Matthew Town,Bahamas,20.975,-73.666901
1950,Dead Man's Cay,Bahamas,23.179001,-75.093597
1951,Stella Maris,Bahamas,23.582317,-75.268621
1952,Mayaguana,Bahamas,22.379499,-73.013494
1953,Nassau,Bahamas,25.039,-77.466202
1956,Cockburn Town,Bahamas,24.063299,-74.524002
1957,Belize City,Belize,17.539101,-88.308197
1958,Aitutaki,Cook Islands,-18.8309,-159.764008
1959,Avarua,Cook Islands,-21.2027,-159.806
1960,Nandi,Fiji,-17.7554,177.442993
1961,Nausori,Fiji,-18.043301,178.559006
1963,Tongatapu,Tonga,-21.241199,-175.149994
1965,Tarawa,Kiribati,1.38164,173.147003
1968,Wallis,Wallis and Futuna,-13.2383,-176.199005
1969,Faleolo,Samoa,-13.83,-172.007996
1970,Pago Pago,American Samoa,-14.331,-170.710007
1971,Rurutu,French Polynesia,-22.434099,-151.360992
1972,Tubuai,French Polynesia,-23.3654,-149.524002
1975,Tikehau,French Polynesia,-15.1196,-148.231003
1977,Fakarava,French Polynesia,-16.0541,-145.656998
1978,Manihi,French Polynesia,-14.4368,-146.070007
1979,Totegegie,French Polynesia,-23.079901,-134.889999
1980,Kaukura Atoll,French Polynesia,-15.6633,-146.884995
1981,Makemo,French Polynesia,-16.5839,-143.658005
1983,Takapoto,French Polynesia,-14.7095,-145.246002
1984,Arutua,French Polynesia,-15.2483,-146.617004
1985,Mataiva,French Polynesia,-14.8681,-148.716995
1986,Takaroa,French Polynesia,-14.4558,-145.024994
1987,Nuku Hiva,French Polynesia,-8.7956,-140.229004
1989,Bora Bora,French Polynesia,-16.444401,-151.751007
1990,Rangiroa,French Polynesia,-14.9543,-147.660995
1991,Huahine Island,French Polynesia,-16.687201,-151.022003
1992,Moorea,French Polynesia,-17.49,-149.761993
1993,Hao Island,French Polynesia,-18.0748,-140.945999
1994,Maupiti,French Polynesia,-16.4265,-152.244003
1995,Raiatea Island,French Polynesia,-16.7229,-151.466003
1997,Port-vila,Vanuatu,-17.699301,168.320007
1998,Kone,New Caledonia,-21.0543,164.837006
1999,Koumac,New Caledonia,-20.546301,164.255997
2000,Lifou,New Caledonia,-20.774799,167.240005
2001,Noumea,New Caledonia,-22.258301,166.473007
2002,Mare,New Caledonia,-21.481701,168.037994
2003,Touho,New Caledonia,-20.790001,165.259003
2004,Ouvea,New Caledonia,-20.6406,166.572998
2005,Noumea,New Caledonia,-22.014601,166.212997
2006,Auckland,New Zealand,-37.008099,174.792007
2007,Taupo,New Zealand,-38.7397,176.084
2009,Christchurch,New Zealand,-43.489399,172.531998
2011,Dunedin,New Zealand,-45.928101,170.197998
2012,Gisborne,New Zealand,-38.6633,177.977997
2014,Hokitika,New Zealand,-42.7136,170.985001
2015,Hamilton,New Zealand,-37.866699,175.332001
2017,Kerikeri,New Zealand,-35.262798,173.912003
2018,Kaitaia,New Zealand,-35.07,173.285004
2023,New Plymouth,New Zealand,-39.008598,174.179001
2024,Nelson,New Zealand,-41.298302,173.220993
2025,Invercargill,New Zealand,-46.412399,168.313004
2028,Palmerston North,New Zealand,-40.320599,175.617004
2029,Paraparaumu,New Zealand,-40.904701,174.988998
2030,Queenstown International,New Zealand,-45.021099,168.738998
2031,Rotorua,New Zealand,-38.1092,176.317001
2034,Tauranga,New Zealand,-37.671902,176.195999
2035,Timaru,New Zealand,-44.302799,171.225006
2037,Woodbourne,New Zealand,-41.518299,173.869995
2041,Whakatane,New Zealand,-37.920601,176.914001
2042,Wellington,New Zealand,-41.327202,174.804993
2045,Whangarei,New Zealand,-35.768299,174.365005
2046,Westport,New Zealand,-41.738098,171.580994
2047,Wanganui,New Zealand,-39.9622,175.024994
2048,Herat,Afghanistan,34.209999,62.228298
2050,Kabul,Afghanistan,34.565899,69.212303
2051,Kandahar,Afghanistan,31.5058,65.847801
2053,Mazar-i-sharif,Afghanistan,36.706902,67.209702
2057,Bahrain,Bahrain,26.2708,50.633598
2059,Abha,Saudi Arabia,18.2404,42.656601
2060,Al-ahsa,Saudi Arabia,25.285299,49.485199
2061,El-baha,Saudi Arabia,20.296101,41.6343
2062,Bisha,Saudi Arabia,19.9844,42.620899
2064,Dammam,Saudi Arabia,26.471201,49.797901
2066,Gizan,Saudi Arabia,16.9011,42.5858
2067,Gassim,Saudi Arabia,26.302799,43.774399
2068,Guriat,Saudi Arabia,31.412413,37.278898
2069,Hail,Saudi Arabia,27.437901,41.686298
2072,Jeddah,Saudi Arabia,21.6796,39.156502
2074,Madinah,Saudi Arabia,24.5534,39.705101
2075,Nejran,Saudi Arabia,17.611401,44.419201
2076,Hafr Al-batin,Saudi Arabia,28.335199,46.125099
2081,Rafha,Saudi Arabia,29.6264,43.490601
2082,Riyadh,Saudi Arabia,24.9576,46.698799
2084,Arar,Saudi Arabia,30.906601,41.138199
2086,Sharurah,Saudi Arabia,17.4669,47.121399
2089,Tabuk,Saudi Arabia,28.3654,36.6189
2090,Taif,Saudi Arabia,21.483001,40.543442
2093,Turaif,Saudi Arabia,31.692188,38.731544
2095,Wejh,Saudi Arabia,26.198601,36.476398
2096,Yenbo,Saudi Arabia,24.144199,38.0634
2097,Abadan,Iran,30.371099,48.228298
2103,Bandar Mahshahr,Iran,30.5562,49.151901
2104,Ahwaz,Iran,31.3374,48.762001
2106,Bushehr,Iran,28.944799,50.834599
2109,Kish Island,Iran,26.526199,53.980202
2110,Bandar Lengeh,Iran,26.532,54.824799
2114,Bakhtaran,Iran,34.345901,47.1581
2117,Sanandaj,Iran,35.245899,47.009201
2121,Esfahan,Iran,32.750801,51.861301
2123,Rasht,Iran,37.323333,49.617778
2131,Teheran,Iran,35.689201,51.3134
2134,Bandar Abbas,Iran,27.2183,56.3778
2136,Kerman,Iran,30.274401,56.951099
2142,Birjand,Iran,32.898102,59.266102
2151,Ramsar,Iran,36.909901,50.6796
2157,Shiraz,Iran,29.5392,52.589802
2162,Tabriz,Iran,38.1339,46.235001
2164,Yazd,Iran,31.9049,54.276501
2165,Zabol,Iran,31.098301,61.5439
2166,Chah Bahar,Iran,25.4433,60.382099
2167,Zahedan,Iran,29.4757,60.9062
2170,Amman,Jordan,31.722601,35.993198
2172,Aqaba,Jordan,29.611601,35.018101
2176,Kuwait,Kuwait,29.226601,47.968899
2177,Beirut,Lebanon,33.8209,35.4884
2179,Abu Dhabi,United Arab Emirates,24.433001,54.6511
2180,Abu Dhabi,United Arab Emirates,24.428301,54.458099
2188,Dubai,United Arab Emirates,25.2528,55.364399
2189,Fujeirah,United Arab Emirates,25.1122,56.324001
2191,Sharjah,United Arab Emirates,25.3286,55.5172
2192,Khasab,Oman,26.171,56.240601
2194,Muscat,Oman,23.5933,58.284401
2195,Salalah,Oman,17.0387,54.091301
2202,Faisalabad,Pakistan,31.365,72.994797
2203,Gwadar,Pakistan,25.233299,62.329498
2204,Gilgit,Pakistan,35.9188,74.333603
2206,Karachi,Pakistan,24.9065,67.160797
2207,Lahore,Pakistan,31.521601,74.403603
2212,Moenjodaro,Pakistan,27.335199,68.143097
2214,Multan,Pakistan,30.203199,71.419098
2217,Panjgur,Pakistan,26.9545,64.1325
2219,Peshawar,Pakistan,33.9939,71.514603
2221,Quetta,Pakistan,30.2514,66.937798
2222,Rahim Yar Khan,Pakistan,28.3839,70.279602
2223,Islamabad,Pakistan,33.616699,73.099197
2227,Sukkur,Pakistan,27.722,68.791702
2233,Zhob,Pakistan,31.3584,69.4636
2234,Basrah,Iraq,30.549101,47.662102
2243,Rota,Northern Mariana Islands,14.1743,145.242996
2244,Saipan,Northern Mariana Islands,15.119,145.729004
2246,Agana,Guam,13.4834,144.796005
2249,Majuro,Marshall Islands,7.06476,171.272003
2251,Kwajalein,Marshall Islands,8.72012,167.731995
2252,Kiritimati,Kiribati,1.98616,-157.350006
2254,Chuuk,Micronesia,7.46187,151.843002
2255,Pohnpei,Micronesia,6.9851,158.209
2256,Babelthuap,Palau,7.36731,134.544236
2257,Kosrae,Micronesia,5.35698,162.957993
2258,Yap,Micronesia,9.49891,138.082993
2259,Kinmen,Taiwan,24.4279,118.359001
2262,Fengnin,Taiwan,22.754999,121.101997
2264,Kaohsiung,Taiwan,22.577101,120.349998
2268,Taichung,Taiwan,24.2647,120.621002
2270,Tainan,Taiwan,22.950399,120.206001
2272,Makung,Taiwan,23.568701,119.627998
2275,Taipei,Taiwan,25.069401,121.552002
2276,Taipei,Taiwan,25.0777,121.233002
2278,Hualien,Taiwan,24.0231,121.617996
2279,Tokyo,Japan,35.764702,140.386002
2280,Matsumoto,Japan,36.166801,137.923004
2281,Ibaraki,Japan,36.181099,140.414993
2284,Nanki-shirahama,Japan,33.662201,135.363998
2286,Obihiro,Japan,42.733299,143.216995
2287,Sapporo,Japan,42.7752,141.692001
2288,Hakodate,Japan,41.77,140.822006
2290,Memanbetsu,Japan,43.8806,144.164001
2291,Nakashibetsu,Japan,43.577499,144.960007
2294,Wakkanai,Japan,45.404202,141.800995
2295,Iki,Japan,33.749001,129.785004
2296,Yamaguchi,Japan,33.93,131.279007
2297,Tsushima,Japan,34.284901,129.330994
2298,Monbetsu,Japan,44.303902,143.404007
2299,Asahikawa,Japan,43.670799,142.447006
2304,Fukue,Japan,32.666302,128.832993
2305,Fukuoka,Japan,33.585899,130.451004
2307,Kagoshima,Japan,31.8034,130.718994
2308,Miyazaki,Japan,31.877199,131.449005
2310,Oita,Japan,33.479401,131.737
2311,Kitakyushu,Japan,33.845901,131.035004
2312,Kumamoto,Japan,32.837299,130.854996
2313,Nagasaki,Japan,32.916901,129.914001
2316,Amami,Japan,28.430599,129.712997
2322,Kanazawa,Japan,36.3946,136.406998
2324,Toyama,Japan,36.6483,137.188004
2326,Hiroshima,Japan,34.4361,132.919006
2327,Okayama,Japan,34.756901,133.854996
2328,Izumo,Japan,35.413601,132.889999
2330,Miho,Japan,35.492199,133.235992
2332,Kochi,Japan,33.546101,133.669006
2333,Matsuyama,Japan,33.827202,132.699997
2334,Osaka,Japan,34.7855,135.438004
2335,Tottori,Japan,35.530102,134.167007
2336,Tokushima,Japan,34.132801,134.606995
2337,Takamatsu,Japan,34.214199,134.016006
2340,Aomori,Japan,40.734699,140.690994
2341,Yamagata,Japan,38.4119,140.371002
2344,Hanamaki,Japan,39.4286,141.134995
2345,Akita,Japan,39.615601,140.218994
2346,Misawa,Japan,40.703201,141.367996
2347,Sendai,Japan,38.139702,140.917007
2352,Hachijojima,Japan,33.115002,139.785995
2356,Oshima,Japan,34.782001,139.360001
2359,Tokyo,Japan,35.552299,139.779999
2361,Kwangju,South Korea,35.123173,126.805444
2365,Yeosu,South Korea,34.8423,127.616997
2370,Cheju,South Korea,33.511299,126.492996
2372,Busan,South Korea,35.179501,128.938004
2374,Ulsan,South Korea,35.593498,129.352005
2378,Seoul,South Korea,37.5583,126.791
2380,Pohang,South Korea,35.987955,129.420383
2381,Taegu,South Korea,35.896872,128.65531
2384,Okinawa,Japan,26.195801,127.646004
2387,Ishigaki,Japan,24.396389,124.245
2388,Kumejima,Japan,26.363501,126.713997
2390,Miyako,Japan,24.782801,125.294998
2397,Manila,Philippines,14.5086,121.019997
2399,Cotabato,Philippines,7.16524,124.209999
2400,Ladag,Philippines,8.41562,124.611
2401,Pagadian,Philippines,7.830731,123.46118
2402,Romblon,Philippines,6.058,125.096001
2404,Zamboanga,Philippines,6.92242,122.059998
2409,San Jose,Philippines,12.3615,121.046997
2422,Tacloban,Philippines,11.228035,125.027761
2423,Bacolod,Philippines,10.7764,123.014999
2425,Dumaguete,Philippines,9.33371,123.300003
2426,Caticlan,Philippines,11.9245,121.954002
2429,Iloilo,Philippines,10.833017,122.493358
2430,Kalibo,Philippines,11.6794,122.375999
2433,Puerto Princesa,Philippines,9.74212,118.759003
2439,Parana,Argentina,-31.7948,-60.4804
2440,Rosario,Argentina,-32.9036,-60.785
2441,Santa Fe,Argentina,-31.7117,-60.8117
2442,Buenos Aires,Argentina,-34.5592,-58.4156
2443,Cordoba,Argentina,-31.323601,-64.208
2452,Mendoza,Argentina,-32.831699,-68.7929
2454,San Rafael,Argentina,-34.588299,-68.4039
2455,Catamarca,Argentina,-28.5956,-65.751701
2456,Santiago Del Estero,Argentina,-27.765556,-64.309998
2458,La Rioja,Argentina,-29.381599,-66.795799
2460,Tucuman,Argentina,-26.8409,-65.104897
2461,San Juan,Argentina,-31.571501,-68.418198
2467,San Luis,Argentina,-33.273201,-66.3564
2469,Resistencia,Argentina,-27.45,-59.0561
2470,Formosa,Argentina,-26.2127,-58.2281
2471,Iguazu Falls,Argentina,-25.737301,-54.4734
2474,Posadas,Argentina,-27.3858,-55.9707
2476,Salta,Argentina,-24.856001,-65.486198
2477,Jujuy,Argentina,-24.392799,-65.097801
2487,Comodoro Rivadavia,Argentina,-45.7853,-67.4655
2488,Esquel,Argentina,-42.908001,-71.139503
2490,Trelew,Argentina,-43.2105,-65.2703
2491,Viedma,Argentina,-40.8692,-63.0004
2492,Puerto Madryn,Argentina,-42.7592,-65.1027
2495,Rio Grande,Argentina,-53.7777,-67.7494
